Customer Status,Churn Label,Churn Category,Churn Reason
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Joined,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
